structId,sortId,name,description,area,category,skill,tier,tierName,completionPercent,skillRequirements,wikiNotes,classification
2642,21,Visit Ferox Enclave,Visit Ferox Enclave,Wilderness,Other,,1,Easy,,,,
5630,22,Open 1 Grubby Chest,Open the grubby chest in the Forthos Dungeon,Kourend & Kebos,Combat,,1,Easy,49.5,,,
5965,23,Open 10 Grubby Chests,Open the grubby chest in the Forthos Dungeon 10 times,Kourend & Kebos,Combat,,1,Easy,,,,
5637,24,Steal 1 Artefact,Steal an artefact for Captain Khaled in Piscarilius,Kourend & Kebos,Skill,Thieving,1,Easy,,,,
5644,25,Turn in 1 Library Book,Find and turn in a book in the Arceuus Library,Kourend & Kebos,Skill,,1,Easy,,,,
5651,26,1 Easy Clue Scroll,Open a Reward casket for completing an easy clue scroll,Global,Minigame,,1,Easy,39.5,,,
5652,27,25 Easy Clue Scrolls,Open 25 Reward caskets for completing easy clue scrolls,Global,Minigame,,1,Easy,,,,
5658,28,1 Medium Clue Scroll,Open a Reward casket for completing a medium clue scroll,Global,Minigame,,1,Easy,,,,
5692,29,Receive a Konar Slayer Task,Have a Slayer Task assigned by Konar,Kourend & Kebos,Combat,Slayer,1,Easy,,,,
2645,30,Open the Leagues Menu,Open the Leagues Menu found within the Journal Panel,Global,Other,,1,Easy,,,,
2646,31,Complete the Leagues Tutorial,Complete the Leagues Tutorial and begin your adventure,Global,Other,,1,Easy,,,,
2647,32,Achieve Your First Level Up,Level up any of your skills for the first time,Global,Skill,,1,Easy,,,,
2648,33,Achieve Your First Level 5,"Reach level 5 in any skill (not including Agility, Hitpoints and Runecraft)",Global,Skill,,1,Easy,,,,
2649,34,Achieve Your First Level 10,Reach level 10 in any skill (not including Agility and Hitpoints),Global,Skill,,1,Easy,,,,
2650,35,Achieve Your First Level 20,Reach level 20 in any skill,Global,Skill,,1,Easy,,,,
2659,36,Reach Total Level 100,Reach a Total Level of 100,Global,Skill,,1,Easy,,,,
2660,37,Reach Total Level 250,Reach a Total Level of 250,Global,Skill,,1,Easy,,,,
2661,38,Reach Total Level 500,Reach a Total Level of 500,Global,Skill,,1,Easy,,,,
2671,39,Reach Base Level 5,Reach level 5 in every skill,Global,Skill,,1,Easy,,,,
2672,40,Reach Base Level 10,Reach level 10 in every skill,Global,Skill,,1,Easy,,,,
2673,41,Reach Base Level 20,Reach level 20 in every skill,Global,Skill,,1,Easy,,,,
1764,42,Pickpocket a Citizen,Pickpocket a Man or a Woman,Global,Skill,Thieving,1,Easy,71.1,FARMING 54,100%  Hosidius favour,
4820,43,Open 28 Coin Pouches At Once,Open 28 Coin Pouches at once,Global,Skill,Thieving,1,Easy,69.4,FARMING 74,100%  Hosidius favour,
4821,44,Steal a Chocolate Slice,Steal a Chocolate Slice from a Bakery Stall,Global,Skill,Thieving,1,Easy,,,,
1771,45,Rake a Farming Patch,Rake any Farming patch,Global,Skill,Farming,1,Easy,67.3,PRAYER 52,,
1772,46,Plant Seeds in an Allotment Patch,Plant some seeds in an Allotment patch,Global,Skill,Farming,1,Easy,84.9,THIEVING 38,,
1773,47,Protect Your Crops,Pay a farmer to protect any of your crops,Global,Skill,Farming,1,Easy,88.1,WOODCUTTING 60,75%  Hosidius favour,
4825,48,Chop Some Logs,Chop any kind of logs,Global,Skill,Woodcutting,1,Easy,,,,
4826,49,Chop Some Logs With a Steel Axe,Chop any kind of logs using a Steel Axe,Global,Skill,Woodcutting,1,Easy,,,,
1782,50,Obtain a Bird Nest,Obtain a Bird Nest whilst cutting down trees,Global,Skill,Woodcutting,1,Easy,,,,
4828,51,Cook Shrimp,Cook Raw Shrimp,Global,Skill,Cooking,1,Easy,,,,
1788,52,Burn Some Food,Burn any kind of food while trying to cook it,Global,Skill,Cooking,1,Easy,,,,
1789,53,Successfully Cook 5 Pieces of Food,Cook 5 pieces of food in a row without burning them,Global,Skill,Cooking,1,Easy,,,,
1794,54,Mine some Copper Ore,Mine some Copper Ore,Global,Skill,Mining,1,Easy,,,,
1795,55,Mine some Ore With a Steel Pickaxe,Mine any ore using a Steel Pickaxe,Global,Skill,Mining,1,Easy,,,,
1796,56,Obtain a Gem While Mining,Obtain any kind of gem whilst mining a rock,Global,Skill,Mining,1,Easy,,,,
1801,57,Fletch Some Arrow Shafts,Fletch some Arrow Shafts,Global,Skill,Fletching,1,Easy,,,,
1802,58,Fletch an Oak Shortbow,Fletch an Oak Shortbow,Global,Skill,Fletching,1,Easy,,,,
1803,59,Fletch 150 Iron Arrows,Fletch 150 Iron Arrows,Global,Skill,Fletching,1,Easy,,,,
1809,60,Receive a Slayer Task,Receive a Slayer Task from any Slayer Master,Global,Combat,Slayer,1,Easy,4,SLAYER 5,Unlocked Bigger and Badder for 150 Slayer reward points,
1811,61,Check Your Slayer Task,Use an Enchanted Gem to check your Slayer Task,Global,Combat,Slayer,1,Easy,,,,
1814,62,Equip a Spiny Helmet,Equip a Spiny Helmet,Global,Combat,Slayer,1,Easy,,,,
1824,63,Spin a Ball of Wool,Use a Spinning Wheel to spin a Ball of Wool,Global,Skill,Crafting,1,Easy,1.7,,,
1825,64,Cut a Sapphire,Cut a Sapphire,Global,Skill,Crafting,1,Easy,,,,
1826,65,Craft a Leather Body,Craft a Leather Body,Global,Skill,Crafting,1,Easy,,,,
1833,66,Catch a Shrimp,Catch Raw Shrimp while Fishing,Global,Skill,Fishing,1,Easy,14.2,,,
1834,67,Catch a Herring,Catch a Raw Herring whilst Fishing,Global,Skill,Fishing,1,Easy,4.4,,,
1835,68,Catch an Anchovy,Catch a Raw Anchovy whilst Fishing,Global,Skill,Fishing,1,Easy,,,,
1840,69,Smelt a Bronze Bar,Use a Furnace to smelt a Bronze Bar,Global,Skill,Smithing,1,Easy,,,,
1841,70,Smelt an Iron Bar,Use a Furnace to smelt an Iron Bar,Global,Skill,Smithing,1,Easy,24.6,SLAYER 95,,
1842,71,Smith 150 Iron Arrowtips,Use an Anvil to smith 150 Iron Arrowtips,Global,Skill,Smithing,1,Easy,9.1,SLAYER 95,,
1849,72,Purchase a Player Owned House,Purchase a Player Owned House,Global,Skill,Construction,1,Easy,,,,
1850,73,Build a Room in Your Player Owned House,Build a room in your Player Owned House,Global,Skill,Construction,1,Easy,,,,
4829,74,Turn any Logs Into a Plank,Use a Sawmill to turn Logs into a Plank,Global,Skill,Construction,1,Easy,,,,
1857,75,Visit the Rune Essence Mine,Visit the Rune Essence Mine,Global,Skill,Runecraft,1,Easy,,,,
1858,76,Craft Any Rune,Use a Runecrafting Altar to craft any type of rune from Essence,Global,Skill,Runecraft,1,Easy,,,,
1859,77,Locate a Runecrafting Altar With a Talisman,Use any talisman to check the location of a Runecrafting Altar,Global,Skill,Runecraft,1,Easy,,,,
1864,78,Burn Some Normal Logs,Burn some Normal Logs,Global,Skill,Firemaking,1,Easy,,,,
1865,79,Burn Some Oak Logs,Burn some Oak Logs,Global,Skill,Firemaking,1,Easy,,,,
1866,80,Light a Torch,Light a Torch,Global,Skill,Firemaking,1,Easy,,,,
1872,81,Catch a Baby Impling,Catch a Baby Impling,Global,Skill,Hunter,1,Easy,,,,
1873,82,Snare a Bird,Catch any bird with a Bird Snare,Global,Skill,Hunter,1,Easy,,,,
1876,83,Catch a Butterfly,Catch any butterfly,Global,Skill,Hunter,1,Easy,98.9,,,
1879,84,Obtain a Mark of Grace,Obtain a Mark of Grace from any Rooftop Agility Course,Global,Skill,Agility,1,Easy,28.8,ATTACK 30; MAGIC 30; SLAYER 5,", , Unlocked Bigger and Badder for 150 Slayer reward points",
1881,85,Complete a Rooftop Agility Course,Complete a lap of any Rooftop Agility Course,Global,Skill,Agility,1,Easy,16.1,SLAYER 5,Unlocked Bigger and Badder for 150 Slayer reward points,
1884,86,Clean a Grimy Guam,Clean a Grimy Guam,Global,Skill,Herblore,1,Easy,13.3,SLAYER 95,,
1885,87,Make an Attack Potion,Make an Attack Potion,Global,Skill,Herblore,1,Easy,5.3,RANGED 85,,
1886,88,Drink a Strength Potion,Drink a Strength Potion,Global,Skill,Herblore,1,Easy,5,ATTACK 75; STRENGTH 75,",",
1894,89,Reach Combat Level 10,Reach Combat Level 10,Global,Combat,,1,Easy,,,,
1895,90,Reach Combat Level 25,Reach Combat Level 25,Global,Combat,,1,Easy,,,,
1902,91,Visit Death's Domain,Visit Death's Domain,Global,Combat,,1,Easy,,,,
1905,92,Equip a Mithril Weapon,Equip any Mithril weapon,Global,Combat,Attack,1,Easy,24.2,,See  Kourend & Kebos Diary#Hard,
1910,93,Equip a Full Mithril Set,"Equip a Mithril Platebody, a Mithril Full Helm and either some Mithril Platelegs or a Mithril Plateskirt",Global,Combat,Defence,1,Easy,,,,
1914,94,Equip a Studded Body and Chaps,Equip a Studded Body along with some Studded Chaps,Global,Combat,Ranged,1,Easy,32.7,THIEVING 49,75%  Piscarilius favour,
1919,95,Equip a Maple Shortbow,Equip a Maple Shortbow,Global,Combat,Ranged,1,Easy,,,,
1923,96,Equip an Elemental Staff,Equip a basic elemental staff,Global,Combat,Magic,1,Easy,50.5,,,
1924,97,Cast Home Teleport,Cast the Home Teleport spell,Global,Skill,Magic,1,Easy,,,,
1944,98,Use the Range in Lumbridge Castle,Use the Range in Lumbridge Castle to cook some food,Misthalin,Skill,Cooking,1,Easy,24.6,,,
1948,99,Pickpocket a HAM Member,Pickpocket any HAM member at their hideout,Misthalin,Skill,Thieving,1,Easy,,,,
1951,100,Steal From the Varrock Tea Stall,Steal from the Tea Stall in Varrock,Misthalin,Skill,Thieving,1,Easy,7.7,,,
4842,101,Complete the Draynor Agility Course,Complete a lap of the Draynor Rooftop Agility Course,Misthalin,Skill,Agility,1,Easy,0.3,,,
1956,102,Craft 50 Water Runes,Craft 50 Water Runes from Essence at the Water Altar,Misthalin,Skill,Runecraft,1,Easy,,,,
1960,103,Defeat the Lesser Demon in the Wizards' Tower,Defeat the Lesser Demon at the top of the Wizards' Tower,Misthalin,Combat,,1,Easy,0.1,,,
1969,104,Receive a Slayer Task From Vannaka,Receive a Slayer Task from Vannaka in Edgeville Dungeon,Misthalin,Combat,Slayer,1,Easy,,,,
1988,105,Enter Zanaris,Enter the lost city of Zanaris,Misthalin,Other,,1,Easy,75,,,
1990,106,Travel to Fossil Island,Take the Museum Barge to Fossil Island,Misthalin,Other,,1,Easy,98,,,
1992,107,Pet a Stray Dog in Varrock,Pet a Stray Dog in Varrock,Misthalin,Other,,1,Easy,96.4,SKILLS 5,Any skill,
1994,108,Complete Sheep Shearer,Complete the Sheep Shearer quest,Misthalin,Quest,,1,Easy,95.3,SKILLS 20,Any skill,
1996,109,Equip Some Fancy Boots or Fighting Boots,Equip either a pair of Fancy Boots or a pair of Fighting Boots,Misthalin,Other,,1,Easy,92.5,SKILLS 40,Any skill,
1997,110,Complete Vampyre Slayer,Complete the Vampyre Slayer quest,Misthalin,Quest,,1,Easy,91,SKILLS 50,Any skill,
1998,111,Complete Romeo & Juliet,Complete the Romeo & Juliet Quest,Misthalin,Quest,,1,Easy,88.9,SKILLS 60,Any skill,
1999,112,Fully Unlock the Mycelium Transportation System,Unlock every destination for the Mycelium Transportation System on Fossil Island,Misthalin,Other,,1,Easy,86.1,SKILLS 70,Any skill,
2000,113,Complete Gertrude's Cat,Complete the Gertrude's Cat quest,Misthalin,Quest,,1,Easy,82.4,SKILLS 80,Any skill,
2001,114,Build a Bank on Fossil Island,Build a Bank at the Museum Camp on Fossil Island,Misthalin,Other,,1,Easy,77.4,SKILLS 90,Any skill,
2002,115,Use a Fairy Ring,Use any Fairy Ring,Misthalin,Other,,1,Easy,73.7,SKILLS 95,Any skill,
2006,116,Complete the Natural History Quiz,Complete the Natural History Quiz in the Varrock Museum,Misthalin,Other,,1,Easy,81.6,TOTAL LEVEL 750,Total level,
2007,117,Enter Draynor Manor,Enter Draynor Manor through the front door,Misthalin,Other,,1,Easy,76.3,TOTAL LEVEL 1000,Total level,
2008,118,Cook a Rabbit in Tirannwn,Cook a Rabbit anywhere within Tirannwn,Tirannwn,Skill,Cooking,1,Easy,70.1,TOTAL LEVEL 1250,Total level,
2010,119,Harvest Some Sweetcorn in Prifddinas,Harvest some Sweetcorn from the Prifddinas Allotment patch,Tirannwn,Skill,Farming,1,Easy,51,TOTAL LEVEL 1750,Total level,
2015,120,Cross a Trap in Isafdar,Successfully cross any kind of trap in Isafdar,Tirannwn,Skill,Agility,1,Easy,72.7,SKILLS 5,Every skill,
2022,121,Defeat a Waterfiend in Tirannwn,Defeat a Waterfiend in Tirannwn,Tirannwn,Combat,,1,Easy,23,SKILLS 70,Every skill,
2026,122,Defeat a Moss Giant in Tirannwn,Defeat a Moss Giant in Tirannwn,Tirannwn,Combat,,1,Easy,33.9,ATTACK 99,,
2058,123,Use the Bank in Lletya,Use the Bank in Lletya,Tirannwn,Other,,1,Easy,26.1,CRAFTING 99,,
2065,124,Charter a Ship From Prifddinas to Port Tyras,Take a Charter Ship from Prifddinas to Port Tyras,Tirannwn,Other,,1,Easy,0.4,HUNTER 99,,
2066,125,Talk to Ilfeen in Tirannwn,Talk to Ilfeen in Tirannwn,Tirannwn,Other,,1,Easy,8.6,MINING 99,,
2067,126,Switch to the Lunar Spellbook,Switch to the Lunar Spellbook,Fremennik Province,Skill,Magic,1,Easy,0.5,MINING 99,,
2085,127,Defeat a Rock Crab in the Fremennik Province,Defeat a Rock Crab in the Fremennik Province,Fremennik Province,Combat,,1,Easy,81.1,THIEVING 40,"(can be completed at lower levels depending on luck when pickpocketing NPCs with variable coin amounts, or with the Trickster relic)",
2090,128,Defeat a Cockatrice in the Fremennik Province,Defeat a Cockatrice in the Fremennik Province,Fremennik Province,Combat,Slayer,1,Easy,54.7,,"Items requested by the farmer to protect the crop.  If you have the Farmer's Fortune relic, you can simply select 'pay' option to complete the task.",
2094,129,Defeat a Pyrefiend in the Fremennik Province,Defeat a Pyrefiend in the Fremennik Province,Fremennik Province,Combat,Slayer,1,Easy,41.1,FARMING 68,,
2099,130,Defeat a Troll in the Fremennik Province,Defeat a Troll in the Fremennik Province,Fremennik Province,Combat,,1,Easy,13.7,FARMING 91,Kandarin✓ or Fairy's Flight for completion of  Tree Gnome Village,
2132,131,Deposit an Item Using Peer the Seer,Deposit an item into your Bank using Peer the Seer,Fremennik Province,Other,,1,Easy,,,,
2137,132,Use the Bank on Jatizso,Use the Bank on Jatizso,Fremennik Province,Other,,1,Easy,14.1,,,
2139,133,Use the Bank on Neitiznot,Use the Bank on Neitiznot,Fremennik Province,Other,,1,Easy,47.2,SLAYER 5,Unlocked Bigger and Badder for 150 Slayer reward points,
2141,134,Use the Bank on Lunar Isle,Use the Bank on Lunar Isle,Fremennik Province,Other,,1,Easy,42.5,SLAYER 85,,
2143,135,Receive an Agility Arena Ticket,Receive an Agility Arena Ticket from the Brimhaven Agility Arena,Karamja,Minigame,Agility,1,Easy,14.6,SLAYER 5,Unlocked Bigger and Badder for 150 Slayer reward points,
4891,136,Catch a Karambwanji,Catch a Karambwanji on Karamja,Karamja,Skill,Fishing,1,Easy,62.6,CRAFTING 50,,
749,137,Enter your Player Owned House,Enter your Player Owned House,Global,Skill,Construction,1,Easy,79.9,FISHING 10,,
2155,138,Defeat a TzHaar,Defeat any TzHaar in Mor Ul Rek,Karamja,Combat,,1,Easy,86.4,FISHING 15,,
2160,139,Receive a Slayer Task From Duradel,Receive a Slayer Task From Duradel in Shilo Village,Karamja,Combat,Slayer,1,Easy,88.2,,,
2165,140,Defeat a Greater Demon on Karamja,Defeat a Greater Demon on Karamja,Karamja,Combat,,1,Easy,48.3,SMITHING 54,,
2187,141,Pick a Pineapple on Karamja,Pick a Pineapple on Karamja,Karamja,Other,,1,Easy,93.5,,,
2191,142,Enter the Brimhaven Dungeon,Enter the Brimhaven Dungeon,Karamja,Other,,1,Easy,64.6,SLAYER 33,,
2194,143,Complete the Gnome Stronghold Agility Course,Complete a lap of the Gnome Stronghold Agility Course,Kandarin,Skill,Agility,1,Easy,42.5,FIREMAKING 75,,
2198,144,Catch a Crimson Swift in the Feldip Hills,Catch a Crimson Swift in the Feldip Hills,Kandarin,Skill,Hunter,1,Easy,48.9,HUNTER 67,"Either  ( Morytania✓),  ( Desert✓),  ( Kandarin✓, or  ( Wilderness✓)",
2206,145,Complete a Fishing Trawler Game,Complete a Fishing Trawler game at Port Khazard,Kandarin,Minigame,Fishing,1,Easy,4,,Laps of all rooftops courses combined are counted towards completion of this task.,
5144,146,Receive a Slayer Task From Nieve/Steve,Receive a Slayer Task from Nieve/Steve in the Tree Gnome Stronghold,Kandarin,Combat,Slayer,1,Easy,30.8,CONSTRUCTION 44; CRAFTING 34; MAGIC 27; MINING 40,",  to create the amulet. Amulet mould to craft a Jade amulet (u) (requires either , a 1/128 drop, , or a Trailblazer area unlock).",
2229,147,Defeat a Bloodveld in Kandarin,Defeat a Bloodveld in Kandarin,Kandarin,Combat,Slayer,1,Easy,79.8,ATTACK 30,,
751,148,Defeat a Fire Giant in Kandarin,Defeat a Fire Giant in Kandarin,Kandarin,Combat,Slayer,1,Easy,42.3,ATTACK 70; SLAYER 85,",",
2242,149,Visit the Tree Gnome Village,Visit the Tree Gnome Village,Kandarin,Other,,1,Easy,72.9,RANGED 30,,
2245,150,Visit the Tree Gnome Stronghold,Visit the Tree Gnome Stronghold,Kandarin,Other,,1,Easy,56,RANGED 61,,
2249,151,Complete Monk's Friend,Complete the Monk's Friend quest,Kandarin,Quest,,1,Easy,64.4,ATTACK 30; MAGIC 30,",",
2253,152,Complete Sea Slug,Complete the Sea Slug quest,Kandarin,Quest,,1,Easy,70.4,MAGIC 62,,
5150,153,Brimstail Rune Essence Mine teleport,Have Brimstail teleport you to the Rune Essence Mine,Kandarin,Other,,1,Easy,43.7,CRAFTING 5; HUNTER 5,",",
2257,154,Equip a Marksman Chompy Hat,Equip a Marksman Chompy Hat,Kandarin,Combat,,1,Easy,44.6,CRAFTING 60; HUNTER 59,",",
2282,155,Craft an Air Rune,Craft an Air Rune from Essence at the Air Altar,Asgarnia,Skill,Runecraft,1,Easy,26.5,WOODCUTTING 65,,
2288,156,Move Your House to Taverley,Move your Player Owned House to Taverley,Asgarnia,Skill,Construction,1,Easy,54.5,SLAYER 35,,
5154,157,Receive a Slayer Task From Turael or Spria,Receive a Slayer Task from Turael in Burthorpe or Spria in Draynor,Asgarnia,Combat,Slayer,1,Easy,51.7,,,
2294,158,Defeat a Troll in Asgarnia,Defeat a Troll in Asgarnia,Asgarnia,Combat,,1,Easy,9.6,ATTACK 30; CRAFTING 62; MAGIC 30,", ,",
2311,159,Defeat a Blue Dragon in Asgarnia,Defeat a Blue Dragon in Asgarnia,Asgarnia,Combat,,1,Easy,89.9,,,
2313,160,Defeat a Black Demon in Asgarnia,Defeat a Black Demon in Asgarnia,Asgarnia,Combat,,1,Easy,85.2,,,
5159,161,Unlock a Gate in Taverley Dungeon,Unlock a gate in Taverley Dungeon using the Dusty Key,Asgarnia,Combat,,1,Easy,85.7,,,
5160,162,Enter the Taverley Dungeon,Enter the Taverley Dungeon,Asgarnia,Other,,1,Easy,80.8,,,
2335,163,Complete a Game of Novice Pest Control,Complete a game of Novice Pest Control or higher,Asgarnia,Minigame,,1,Easy,29.8,FARMING 74,,
5162,164,Room 1 of Pyramid Plunder,Search the Golden Chest in Room 1 of Pyramid Plunder in Sophanem,Kharidian Desert,Minigame,Thieving,1,Easy,71.6,AGILITY 75,,
5163,165,Room 2 of Pyramid Plunder,Search the Golden Chest in Room 2 of Pyramid Plunder in Sophanem,Kharidian Desert,Minigame,Thieving,1,Easy,61.9,AGILITY 75,May be completed without time limitations by logging out on the course and then finishing the lap,
5164,166,Room 3 of Pyramid Plunder,Search the Golden Chest in Room 3 of Pyramid Plunder in Sophanem,Kharidian Desert,Minigame,Thieving,1,Easy,24.3,,,
2350,167,Pick a Winter Sq'irk,Pick a Winter Sq'irk in the Sorceress's Garden,Kharidian Desert,Minigame,Thieving,1,Easy,78,SLAYER 50,,
2354,168,Turn in a Winter Sq'irkjuice to Osman,Turn in a Winter Sq'irkjuice to Osman in Al Kharid,Kharidian Desert,Minigame,Thieving,1,Easy,58.5,SLAYER 70,,
5177,169,Complete the Al Kharid Agility Course,Complete a lap of the Al Kharid Rooftop Agility Course,Kharidian Desert,Skill,Agility,1,Easy,36.1,FLETCHING 53,,
2362,170,Craft a Fire Rune,Craft a Fire Rune from Essence at the Fire Altar,Kharidian Desert,Skill,Runecraft,1,Easy,10.4,CRAFTING 59; SLAYER 87,",  Kandarin✓",
2369,171,Defeat an Al Kharid Warrior,Defeat an Al Kharid Warrior,Kharidian Desert,Combat,,1,Easy,,,,
2390,172,Go Through the Al Kharid Gate,Go through the Al Kharid gate,Kharidian Desert,Other,,1,Easy,81.5,,,
2394,173,Tan a Cow Hide in the Kharidian Desert,Tan a Cow Hide in the Kharidian Desert,Kharidian Desert,Other,,1,Easy,50.7,MAGIC 96,,
2402,174,Cut a Cactus in the Kharidian Desert,Cut a Cactus in the Kharidian Desert,Kharidian Desert,Other,,1,Easy,54.5,FARMING 62,,
2403,175,Enter Sophanem,Enter Sophanem,Kharidian Desert,Other,,1,Easy,59.1,HUNTER 35,Requires Fremennik area to be unlocked for task completion (points),
2404,176,Enter the Kalphite Lair,Enter the Kalphite Lair,Kharidian Desert,Other,,1,Easy,52.1,HUNTER 55,,
2406,177,Complete The Golem,Complete The Golem quest,Kharidian Desert,Quest,,1,Easy,24.1,MINING 72,,
2422,178,Craft a Snelm,Craft any Snelm,Morytania,Skill,Crafting,1,Easy,,,,
2425,179,Receive a Slayer Task From Mazchna,Receive a Slayer Task from Mazchna in Canifis,Morytania,Combat,Slayer,1,Easy,53.7,,,
5192,180,Defeat a Werewolf in Morytania,Defeat a Werewolf in Morytania,Morytania,Combat,,1,Easy,24.6,DEFENCE 70,Completion of  The Fremennik Exiles,
2433,181,Defeat One of Fenkenstrain's Experiments,Defeat one of Fenkenstrain's Experiments in the Experiment Cave,Morytania,Combat,,1,Easy,39.4,,,
2437,182,Defeat a Ghast,Defeat a Ghast in Mort Myre,Morytania,Combat,,1,Easy,32.2,,,
2469,183,Complete an Easy Temple Trek,Complete an easy Temple Trek,Morytania,Minigame,,1,Easy,91,,,
2472,184,Visit Port Phasmatys,Visit Port Phasmatys,Morytania,Other,,1,Easy,31.9,,,
2480,185,Visit Harmony Island,Visit Harmony Island,Morytania,Other,,1,Easy,34.8,FISHING 65,Completion of  Tai Bwo Wannai Trio,
2482,186,Visit Mos Le'Harmless,Visit Mos Le'Harmless,Morytania,Other,,1,Easy,49.8,RUNECRAFT 44,,
2504,187,Defeat a Fire Giant in the Wilderness,Defeat a Fire Giant in the Wilderness,Wilderness,Combat,,1,Easy,0.5,,,
2508,188,Defeat a Chaos Dwarf in the Wilderness,Defeat a Chaos Dwarf in the Wilderness,Wilderness,Combat,,1,Easy,53.2,,See  Karamja Diary#Easy,
2531,189,Order a Drink at The Old Nite,Order a drink at The Old Nite,Wilderness,Other,,1,Easy,50,HUNTER 59,,
2546,190,Use a Lever to Teleport to Edgeville,Use the lever near the Mage Arena to teleport to Edgeville,Wilderness,Other,,1,Easy,68.8,,,
2548,191,Pray at the Southern Chaos Temple,Pray at the altar in the Southern Chaos Temple,Wilderness,Other,,1,Easy,35.8,CRAFTING 89,,
2549,192,Pray at the Western Chaos Temple,Pray at the altar in the Western Chaos Temple,Wilderness,Other,,1,Easy,9,,Asgarnia✓ for completion of  Dwarf Cannon,
2550,193,Enter the Wilderness Resource Area,Enter the Wilderness Resource Area,Wilderness,Other,,1,Easy,3.7,FLETCHING 72; RANGED 75,",",
2552,194,Enter the Wilderness God Wars Dungeon,Enter the Wilderness God Wars Dungeon,Wilderness,Other,,1,Easy,80.5,RANGED 40,,
2553,195,Use the Bank at the Mage Arena,Use the Bank at the Mage Arena,Wilderness,Other,,1,Easy,10.6,DEFENCE 40,,
2560,196,Take a Carpet Ride from Pollnivneach to Sophanem,Take a carpet ride from Pollnivneach to Sophanem,Kharidian Desert,Other,,1,Easy,48.4,MAGIC 75; SLAYER 87,",",
3794,197,Obtain a Casket from Fishing,Obtain a Casket from Fishing,Global,Skill,,1,Easy,72.4,,,
3795,198,Steal Some Silk,Steal some silk from a silk stall,Global,Skill,Thieving,1,Easy,15.3,,,
5218,199,Equip some Steel armour,"Equip either a Steel Platebody, some Steel Platelegs or a Steel Full Helm",Global,Other,Defence,1,Easy,28.4,COOKING 30; CRAFTING 5; FLETCHING 5; RANGED 30,", , , Completion of  Big Chompy Bird Hunting",
5219,200,Equip some Black armour,"Equip either a Black Platebody, some Black Platelegs or a Black Full Helm",Global,Other,Defence,1,Easy,28.1,COOKING 30; CRAFTING 5; FLETCHING 5; RANGED 30,", , , Completion of  Big Chompy Bird Hunting",
